Time (s),
327,5.60694E-05
327.01,4.54539E-05
327.02,3.58034E-05
327.03,5.52009E-05
327.04,5.12442E-05
327.05,3.8409E-05
327.06,4.41028E-05
327.07,4.44888E-05
327.08,4.7963E-05
327.09,5.09547E-05
327.1,4.34273E-05
327.11,4.66119E-05
327.12,4.72875E-05
327.13,4.31378E-05
327.14,4.80595E-05
327.15,4.7191E-05
327.16,5.02791E-05
327.17,5.19197E-05
327.18,4.32343E-05
327.19,4.31378E-05
327.2,4.92176E-05
327.21,4.46818E-05
327.22,4.34273E-05
327.23,4.98931E-05
327.24,4.49714E-05
327.25,4.6998E-05
327.26,5.52009E-05
327.27,4.34273E-05
327.28,4.00496E-05
327.29,4.55504E-05
327.3,4.70945E-05
327.31,5.37533E-05
327.32,5.31743E-05
327.33,4.02426E-05
327.34,4.00496E-05
327.35,4.92176E-05
327.36,4.76735E-05
327.37,4.46818E-05
327.38,5.24988E-05
327.39,4.78665E-05
327.4,4.21727E-05
327.41,4.32343E-05
327.42,3.90846E-05
327.43,4.93141E-05
327.44,5.6938E-05
327.45,4.42958E-05
327.46,4.50679E-05
327.47,5.04721E-05
327.48,3.79265E-05
327.49,3.54174E-05
327.5,5.36568E-05
327.51,6.04122E-05
327.52,0.00004777
327.53,3.91811E-05
327.54,3.93741E-05
327.55,4.48749E-05
327.56,5.05687E-05
327.57,4.7963E-05
327.58,4.62259E-05
327.59,5.34638E-05
327.6,5.02791E-05
327.61,4.17867E-05
327.62,4.27517E-05
327.63,4.80595E-05
327.64,4.49714E-05
327.65,4.97001E-05
327.66,0.00004777
327.67,4.25587E-05
327.68,5.01826E-05
327.69,4.87351E-05
327.7,4.20762E-05
327.71,4.52609E-05
327.72,4.65154E-05
327.73,4.40063E-05
327.74,4.7577E-05
327.75,6.01227E-05
327.76,4.59364E-05
327.77,2.96271E-05
327.78,4.6805E-05
327.79,5.79995E-05
327.8,4.70945E-05
327.81,3.8602E-05
327.82,4.7963E-05
327.83,6.15702E-05
327.84,4.65154E-05
327.85,2.99166E-05
327.86,3.94706E-05
327.87,5.08582E-05
327.88,5.46219E-05
327.89,4.78665E-05
327.9,4.47784E-05
327.91,5.48149E-05
327.92,4.61294E-05
327.93,3.13641E-05
327.94,4.22692E-05
327.95,6.08947E-05
327.96,5.14372E-05
327.97,3.46453E-05
327.98,4.27517E-05
327.99,5.39463E-05
328,4.6998E-05
328.01,4.01461E-05
328.02,5.31743E-05
328.03,6.08947E-05
328.04,4.07251E-05
328.05,2.68284E-05
328.06,4.35238E-05
328.07,6.01227E-05
328.08,5.31743E-05
328.09,4.42958E-05
328.1,4.54539E-05
328.11,4.93141E-05
328.12,4.58399E-05
328.13,4.03391E-05
328.14,4.32343E-05
328.15,5.08582E-05
328.16,5.07617E-05
328.17,5.16302E-05
328.18,4.6998E-05
328.19,3.61894E-05
328.2,4.37168E-05
328.21,5.51044E-05
328.22,4.07251E-05
328.23,4.34273E-05
328.24,6.28248E-05
328.25,5.78065E-05
328.26,2.61529E-05
328.27,2.65389E-05
328.28,5.89646E-05
328.29,6.43689E-05
328.3,5.16302E-05
328.31,5.15337E-05
328.32,3.73475E-05
328.33,3.00131E-05
328.34,4.31378E-05
328.35,5.45254E-05
328.36,5.58764E-05
328.37,5.04721E-05
328.38,4.64189E-05
328.39,4.12077E-05
328.4,3.8023E-05
328.41,4.54539E-05
328.42,5.47184E-05
328.43,5.92541E-05
328.44,3.77335E-05
328.45,3.27152E-05
328.46,5.66485E-05
328.47,4.87351E-05
328.48,4.17867E-05
328.49,5.14372E-05
328.5,4.43923E-05
328.51,4.10147E-05
328.52,4.51644E-05
328.53,5.47184E-05
328.54,5.25953E-05
328.55,3.56104E-05
328.56,3.51278E-05
328.57,5.17267E-05
328.58,6.56234E-05
328.59,3.57069E-05
328.6,2.83725E-05
328.61,7.67215E-05
328.62,4.58399E-05
328.63,2.81795E-05
328.64,4.86386E-05
328.65,4.78665E-05
328.66,5.96401E-05
328.67,4.10147E-05
328.68,3.59964E-05
328.69,6.78431E-05
328.7,4.98931E-05
328.71,2.98201E-05
328.72,3.38733E-05
328.73,4.55504E-05
328.74,6.26318E-05
328.75,5.49114E-05
328.76,3.69614E-05
328.77,3.85055E-05
328.78,5.38498E-05
328.79,5.11477E-05
328.8,3.41628E-05
328.81,4.26552E-05
328.82,5.49114E-05
328.83,3.99531E-05
328.84,3.83125E-05
328.85,5.85786E-05
328.86,5.76135E-05
328.87,3.8795E-05
328.88,2.8469E-05
328.89,4.53574E-05
328.9,5.93506E-05
328.91,4.7191E-05
328.92,4.66119E-05
328.93,5.11477E-05
328.94,3.8795E-05
328.95,4.14007E-05
328.96,5.43324E-05
328.97,5.01826E-05
328.98,4.21727E-05
328.99,4.57434E-05
329,4.70945E-05
329.01,5.38498E-05
329.02,5.24023E-05
329.03,3.12676E-05
329.04,4.34273E-05
329.05,5.47184E-05
329.06,4.76735E-05
329.07,4.98931E-05
329.08,4.11112E-05
329.09,5.18232E-05
329.1,4.89281E-05
329.11,2.8855E-05
329.12,5.8096E-05
329.13,6.05087E-05
329.14,3.23292E-05
329.15,3.22327E-05
329.16,5.45254E-05
329.17,6.17632E-05
329.18,4.39098E-05
329.19,2.73109E-05
329.2,4.63224E-05
329.21,6.45619E-05
329.22,3.08816E-05
329.23,3.13641E-05
329.24,7.97132E-05
329.25,4.08216E-05
329.26,1.72744E-05
329.27,5.66485E-05
329.28,6.16667E-05
329.29,5.10512E-05
329.3,3.18467E-05
329.31,4.18832E-05
329.32,5.51044E-05
329.33,4.96036E-05
329.34,6.49479E-05
329.35,4.14972E-05
329.36,1.27387E-05
329.37,4.19797E-05
329.38,8.22223E-05
329.39,7.27648E-05
329.4,1.46688E-05
329.41,1.56338E-05
329.42,7.15103E-05
329.43,5.57799E-05
329.44,1.59233E-05
329.45,5.83856E-05
329.46,8.5214E-05
329.47,2.41263E-05
329.48,1.79499E-05
329.49,6.81326E-05
329.5,6.6299E-05
329.51,2.61529E-05
329.52,2.7697E-05
329.53,6.05087E-05
329.54,5.41393E-05
329.55,4.8349E-05
329.56,6.36933E-05
329.57,3.86985E-05
329.58,3.38733E-05
329.59,6.07982E-05
329.6,3.70579E-05
329.61,3.27152E-05
329.62,7.13172E-05
329.63,5.7517E-05
329.64,2.46088E-05
329.65,4.46818E-05
329.66,6.6299E-05
329.67,4.8349E-05
329.68,3.18467E-05
329.69,3.31012E-05
329.7,4.58399E-05
329.71,6.15702E-05
329.72,5.99296E-05
329.73,3.69614E-05
329.74,3.8988E-05
329.75,5.79995E-05
329.76,4.00496E-05
329.77,2.85655E-05
329.78,6.11842E-05
329.79,6.15702E-05
329.8,3.18467E-05
329.81,4.40063E-05
329.82,5.82891E-05
329.83,3.91811E-05
329.84,3.69614E-05
329.85,4.93141E-05
329.86,5.98331E-05
329.87,5.64555E-05
329.88,3.50313E-05
329.89,4.05321E-05
329.9,5.44289E-05
329.91,3.44523E-05
329.92,3.7251E-05
329.93,6.44654E-05
329.94,6.7264E-05
329.95,3.783E-05
329.96,2.51878E-05
329.97,5.36568E-05
329.98,5.6359E-05
329.99,3.38733E-05
330,4.32343E-05
330.01,5.70345E-05
330.02,4.70945E-05
330.03,3.96636E-05
330.04,5.29813E-05
330.05,5.23057E-05
330.06,3.38733E-05
330.07,5.08582E-05
330.08,5.78065E-05
330.09,3.73475E-05
330.1,4.03391E-05
330.11,0.000057324
330.12,4.8156E-05
330.13,3.42593E-05
330.14,5.16302E-05
330.15,6.6106E-05
330.16,4.49714E-05
330.17,2.61529E-05
330.18,4.50679E-05
330.19,6.34038E-05
330.2,4.15937E-05
330.21,3.05921E-05
330.22,5.78065E-05
330.23,6.33073E-05
330.24,3.30047E-05
330.25,2.96271E-05
330.26,6.05087E-05
330.27,6.28248E-05
330.28,3.8795E-05
330.29,3.26187E-05
330.3,4.49714E-05
330.31,6.28248E-05
330.32,5.27883E-05
330.33,3.03991E-05
330.34,4.17867E-05
330.35,5.31743E-05
330.36,5.24023E-05
330.37,4.6998E-05
330.38,4.6805E-05
330.39,5.78065E-05
330.4,3.81195E-05
330.41,1.99766E-05
330.42,5.57799E-05
330.43,7.6239E-05
330.44,4.42958E-05
330.45,2.7697E-05
330.46,5.24988E-05
330.47,5.12442E-05
330.48,3.92776E-05
330.49,4.65154E-05
330.5,5.31743E-05
330.51,4.7384E-05
330.52,3.63824E-05
330.53,4.95071E-05
330.54,6.05087E-05
330.55,4.18832E-05
330.56,4.08216E-05
330.57,4.08216E-05
330.58,4.7384E-05
330.59,5.74205E-05
330.6,4.88316E-05
330.61,4.6805E-05
330.62,3.92776E-05
330.63,3.75405E-05
330.64,5.78065E-05
330.65,5.74205E-05
330.66,4.15937E-05
330.67,3.95671E-05
330.68,4.15937E-05
330.69,5.55869E-05
330.7,5.51044E-05
330.71,3.58034E-05
330.72,4.31378E-05
330.73,5.39463E-05
330.74,4.21727E-05
330.75,4.43923E-05
330.76,5.35603E-05
330.77,5.30778E-05
330.78,4.23657E-05
330.79,3.71545E-05
330.8,4.7963E-05
330.81,6.28248E-05
330.82,4.21727E-05
330.83,2.74074E-05
330.84,5.76135E-05
330.85,5.91576E-05
330.86,4.34273E-05
330.87,4.25587E-05
330.88,3.79265E-05
330.89,4.99896E-05
330.9,5.47184E-05
330.91,4.12077E-05
330.92,4.45853E-05
330.93,5.19197E-05
330.94,5.25953E-05
330.95,4.05321E-05
330.96,3.24257E-05
330.97,4.8349E-05
330.98,6.46584E-05
330.99,4.7963E-05
331,2.62494E-05
331.01,5.14372E-05
331.02,7.32473E-05
331.03,3.03991E-05
331.04,1.99766E-05
331.05,6.35968E-05
331.06,6.21493E-05
331.07,4.26552E-05
331.08,4.11112E-05
331.09,5.32708E-05
331.1,5.6359E-05
331.11,2.57669E-05
331.12,3.37768E-05
331.13,6.96767E-05
331.14,5.89646E-05
331.15,4.27517E-05
331.16,3.92776E-05
331.17,5.24023E-05
331.18,4.50679E-05
331.19,3.55139E-05
331.2,5.90611E-05
331.21,5.7131E-05
331.22,4.6998E-05
331.23,3.85055E-05
331.24,3.26187E-05
331.25,5.46219E-05
331.26,5.28848E-05
331.27,4.64189E-05
331.28,4.59364E-05
331.29,3.69614E-05
331.3,6.35003E-05
331.31,5.87716E-05
331.32,2.09416E-05
331.33,4.14972E-05
331.34,5.59729E-05
331.35,4.52609E-05
331.36,4.72875E-05
331.37,5.27883E-05
331.38,6.16667E-05
331.39,3.43558E-05
331.4,2.21962E-05
331.41,6.6492E-05
331.42,6.47549E-05
331.43,2.32577E-05
331.44,4.20762E-05
331.45,7.88446E-05
331.46,4.60329E-05
331.47,1.31247E-05
331.48,5.48149E-05
331.49,8.20293E-05
331.5,3.43558E-05
331.51,0.000009554
331.52,5.10512E-05
331.53,8.64685E-05
331.54,4.97966E-05
331.55,1.0326E-05
331.56,4.80595E-05
331.57,7.28613E-05
331.58,3.75405E-05
331.59,2.9241E-05
331.6,5.58764E-05
331.61,6.45619E-05
331.62,3.57069E-05
331.63,4.29448E-05
331.64,6.43689E-05
331.65,3.00131E-05
331.66,2.37402E-05
331.67,7.99062E-05
331.68,6.60095E-05
331.69,2.23892E-05
331.7,5.35603E-05
331.71,6.13772E-05
331.72,2.41263E-05
331.73,0.000038216
331.74,6.25353E-05
331.75,5.31743E-05
331.76,4.37168E-05
331.77,3.68649E-05
331.78,4.52609E-05
331.79,6.22458E-05
331.8,4.28482E-05
331.81,3.58999E-05
331.82,5.54904E-05
331.83,4.45853E-05
331.84,4.05321E-05
331.85,5.22092E-05
331.86,5.21127E-05
331.87,4.62259E-05
331.88,4.20762E-05
331.89,4.14972E-05
331.9,5.04721E-05
331.91,5.95436E-05
331.92,4.93141E-05
331.93,4.14972E-05
331.94,5.14372E-05
331.95,3.93741E-05
331.96,3.61894E-05
331.97,6.84221E-05
331.98,5.42358E-05
331.99,2.51878E-05
332,4.86386E-05
332.01,6.38864E-05
332.02,4.05321E-05
332.03,3.54174E-05
332.04,5.82891E-05
332.05,5.09547E-05
332.06,3.34873E-05
332.07,4.12077E-05
332.08,5.46219E-05
332.09,5.10512E-05
332.1,4.24622E-05
332.11,4.16902E-05
332.12,5.06652E-05
332.13,6.58165E-05
332.14,5.01826E-05
332.15,8.58895E-06
332.16,4.14972E-05
332.17,8.72406E-05
332.18,4.33308E-05
332.19,2.8855E-05
332.2,5.7131E-05
332.21,5.41393E-05
332.22,4.13042E-05
332.23,2.53808E-05
332.24,5.8096E-05
332.25,8.04852E-05
332.26,3.81195E-05
332.27,2.14241E-05
332.28,4.35238E-05
332.29,5.93506E-05
332.3,5.66485E-05
332.31,3.25222E-05
332.32,3.68649E-05
332.33,7.81691E-05
332.34,5.47184E-05
332.35,-9.65051E-08
332.36,5.86751E-05
332.37,8.69511E-05
332.38,2.16171E-05
332.39,2.9048E-05
332.4,6.16667E-05
332.41,5.16302E-05
332.42,5.11477E-05
332.43,4.46818E-05
332.44,3.99531E-05
332.45,5.52974E-05
332.46,4.6998E-05
332.47,4.22692E-05
332.48,5.84821E-05
332.49,5.27883E-05
332.5,3.53209E-05
332.51,3.92776E-05
332.52,5.24023E-05
332.53,6.31143E-05
332.54,4.66119E-05
332.55,3.50313E-05
332.56,4.26552E-05
332.57,4.96036E-05
332.58,5.51044E-05
332.59,3.60929E-05
332.6,3.71545E-05
332.61,6.81326E-05
332.62,5.61659E-05
332.63,2.9241E-05
332.64,4.50679E-05
332.65,6.08947E-05
332.66,3.65754E-05
332.67,3.38733E-05
332.68,6.19563E-05
332.69,7.05452E-05
332.7,3.09781E-05
332.71,1.17736E-05
332.72,6.77466E-05
332.73,7.51774E-05
332.74,2.81795E-05
332.75,3.45488E-05
332.76,5.70345E-05
332.77,6.23423E-05
332.78,4.28482E-05
332.79,1.84325E-05
332.8,5.64555E-05
332.81,6.7457E-05
332.82,3.62859E-05
332.83,4.19797E-05
332.84,4.67085E-05
332.85,4.58399E-05
332.86,6.06052E-05
332.87,4.46818E-05
332.88,2.8855E-05
332.89,4.90246E-05
332.9,5.05687E-05
332.91,5.35603E-05
332.92,5.97366E-05
332.93,3.55139E-05
332.94,3.40663E-05
332.95,5.48149E-05
332.96,5.41393E-05
332.97,4.51644E-05
332.98,4.00496E-05
332.99,4.41993E-05
333,6.16667E-05
333.01,5.25953E-05
333.02,3.29082E-05
333.03,3.79265E-05
333.04,5.29813E-05
333.05,5.93506E-05
333.06,4.95071E-05
333.07,3.83125E-05
333.08,3.79265E-05
333.09,4.37168E-05
333.1,5.16302E-05
333.11,5.96401E-05
333.12,3.65754E-05
333.13,4.17867E-05
333.14,0.000066878
333.15,4.25587E-05
333.16,2.30647E-05
333.17,4.30413E-05
333.18,5.81926E-05
333.19,6.09912E-05
333.2,4.67085E-05
333.21,2.8083E-05
333.22,4.41028E-05
333.23,5.52009E-05
333.24,3.81195E-05
333.25,5.44289E-05
333.26,5.85786E-05
333.27,3.81195E-05
333.28,4.97001E-05
333.29,5.35603E-05
333.3,3.64789E-05
333.31,4.42958E-05
333.32,4.52609E-05
333.33,0.00004777
333.34,5.26918E-05
333.35,4.70945E-05
333.36,5.25953E-05
333.37,5.36568E-05
333.38,2.61529E-05
333.39,3.33908E-05
333.4,6.6685E-05
333.41,7.05452E-05
333.42,3.90846E-05
333.43,1.95905E-05
333.44,5.00861E-05
333.45,6.6492E-05
333.46,3.60929E-05
333.47,4.15937E-05
333.48,6.49479E-05
333.49,3.7444E-05
333.5,2.10381E-05
333.51,0.000057324
333.52,7.76866E-05
333.53,4.58399E-05
333.54,2.18101E-05
333.55,4.6805E-05
333.56,5.88681E-05
333.57,3.73475E-05
333.58,3.8795E-05
333.59,7.19928E-05
333.6,4.8156E-05
333.61,1.28352E-05
333.62,5.22092E-05
333.63,6.78431E-05
333.64,4.7384E-05
333.65,4.98931E-05
333.66,3.66719E-05
333.67,4.37168E-05
333.68,4.36203E-05
333.69,4.24622E-05
333.7,6.82291E-05
333.71,4.41993E-05
333.72,3.50313E-05
333.73,6.95802E-05
333.74,4.00496E-05
333.75,1.75639E-05
333.76,4.72875E-05
333.77,8.55035E-05
333.78,5.99296E-05
333.79,1.73709E-06
333.8,4.7963E-05
333.81,9.46715E-05
333.82,2.44158E-05
333.83,3.47418E-06
333.84,6.88081E-05
333.85,9.09078E-05
333.86,3.38733E-05
333.87,-9.65051E-08
333.88,5.82891E-05
333.89,8.66615E-05
333.9,3.23292E-05
333.91,2.10381E-05
333.92,6.09912E-05
333.93,5.95436E-05
333.94,4.31378E-05
333.95,4.49714E-05
333.96,4.66119E-05
333.97,4.62259E-05
333.98,5.20162E-05
333.99,4.56469E-05
334,3.45488E-05
334.01,5.13407E-05
334.02,5.93506E-05
334.03,5.00861E-05
334.04,5.37533E-05
334.05,4.37168E-05
334.06,2.62494E-05
334.07,4.67085E-05
334.08,6.78431E-05
334.09,4.62259E-05
334.1,3.37768E-05
334.11,5.28848E-05
334.12,5.27883E-05
334.13,4.65154E-05
334.14,4.10147E-05
334.15,4.56469E-05
334.16,5.03756E-05
334.17,3.8795E-05
334.18,4.31378E-05
334.19,6.07017E-05
334.2,4.92176E-05
334.21,4.05321E-05
334.22,5.04721E-05
334.23,5.18232E-05
334.24,3.23292E-05
334.25,4.26552E-05
334.26,6.48514E-05
334.27,5.56834E-05
334.28,3.49348E-05
334.29,4.47784E-05
334.3,5.66485E-05
334.31,4.24622E-05
334.32,2.81795E-05
334.33,4.89281E-05
334.34,7.09312E-05
334.35,5.20162E-05
334.36,2.95306E-05
334.37,4.31378E-05
334.38,5.53939E-05
334.39,4.89281E-05
334.4,2.48018E-05
334.41,4.99896E-05
334.42,7.67215E-05
334.43,3.96636E-05
334.44,2.65389E-05
334.45,6.07017E-05
334.46,6.05087E-05
334.47,2.95306E-05
334.48,2.05556E-05
334.49,7.32473E-05
334.5,7.86516E-05
334.51,2.20997E-05
334.52,2.53808E-05
334.53,6.01227E-05
334.54,6.53339E-05
334.55,4.8156E-05
334.56,3.18467E-05
334.57,4.27517E-05
334.58,4.89281E-05
334.59,3.81195E-05
334.6,5.39463E-05
334.61,6.97732E-05
334.62,3.85055E-05
334.63,2.19067E-05
334.64,4.6998E-05
334.65,6.97732E-05
334.66,5.51044E-05
334.67,2.18101E-05
334.68,2.8469E-05
334.69,6.28248E-05
334.7,6.6685E-05
334.71,4.01461E-05
334.72,3.58034E-05
334.73,5.6359E-05
334.74,5.27883E-05
334.75,3.43558E-05
334.76,3.15572E-05
334.77,5.93506E-05
334.78,6.12807E-05
334.79,3.77335E-05
334.8,5.06652E-05
334.81,4.35238E-05
334.82,3.99531E-05
334.83,6.41759E-05
334.84,3.39698E-05
334.85,2.03626E-05
334.86,6.65885E-05
334.87,8.14503E-05
334.88,2.95306E-05
334.89,1.44758E-05
334.9,6.19563E-05
334.91,5.29813E-05
334.92,2.96271E-05
334.93,6.09912E-05
334.94,6.58165E-05
334.95,3.34873E-05
334.96,2.60564E-05
334.97,5.87716E-05
334.98,4.42958E-05
334.99,3.40663E-05
335,7.49844E-05
335.01,4.67085E-05
335.02,2.46088E-05
335.03,5.24988E-05
335.04,5.38498E-05
335.05,5.21127E-05
335.06,3.8602E-05
335.07,4.37168E-05
335.08,5.34638E-05
335.09,3.54174E-05
335.1,5.33673E-05
335.11,5.74205E-05
335.12,2.69249E-05
335.13,5.49114E-05
335.14,7.02557E-05
335.15,3.20397E-05
335.16,3.35838E-05
335.17,4.54539E-05
335.18,3.34873E-05
335.19,6.18597E-05
335.2,7.17033E-05
335.21,3.92776E-05
335.22,2.51878E-05
335.23,3.52244E-05
335.24,4.88316E-05
335.25,5.95436E-05
335.26,5.7517E-05
335.27,4.14007E-05
335.28,3.15572E-05
335.29,4.36203E-05
335.3,5.48149E-05
335.31,0.000057324
335.32,4.36203E-05
335.33,3.69614E-05
335.34,4.92176E-05
335.35,5.78065E-05
335.36,4.66119E-05
335.37,3.17502E-05
335.38,5.25953E-05
335.39,6.45619E-05
335.4,4.6805E-05
335.41,3.7251E-05
335.42,3.69614E-05
335.43,5.35603E-05
335.44,5.24023E-05
335.45,4.00496E-05
335.46,3.48383E-05
335.47,5.31743E-05
335.48,7.71075E-05
335.49,5.43324E-05
335.5,8.78196E-06
335.51,2.32577E-05
335.52,6.71675E-05
335.53,8.90742E-05
335.54,3.79265E-05
335.55,-5.98331E-06
335.56,5.08582E-05
335.57,8.5021E-05
335.58,4.18832E-05
335.59,2.9434E-05
335.6,5.49114E-05
335.61,5.20162E-05
335.62,3.62859E-05
335.63,3.57069E-05
335.64,4.7963E-05
335.65,7.36334E-05
335.66,5.00861E-05
335.67,3.17502E-05
335.68,5.20162E-05
335.69,3.96636E-05
335.7,2.7697E-05
335.71,6.96767E-05
335.72,5.42358E-05
335.73,1.93975E-05
335.74,6.03157E-05
335.75,6.78431E-05
335.76,2.52843E-05
335.77,4.56469E-05
335.78,6.12807E-05
335.79,3.25222E-05
335.8,4.39098E-05
335.81,0.00004777
335.82,4.76735E-05
335.83,6.21493E-05
335.84,3.8409E-05
335.85,3.7251E-05
335.86,6.05087E-05
335.87,4.48749E-05
335.88,3.70579E-05
335.89,4.55504E-05
335.9,5.31743E-05
335.91,5.26918E-05
335.92,4.54539E-05
335.93,4.14007E-05
335.94,4.58399E-05
335.95,4.56469E-05
335.96,4.26552E-05
335.97,5.05687E-05
335.98,5.89646E-05
335.99,4.37168E-05
336,2.48983E-05
336.01,5.62625E-05
336.02,7.45984E-05
336.03,3.14607E-05
336.04,1.60198E-05
336.05,6.47549E-05
336.06,6.58165E-05
336.07,2.81795E-05
336.08,5.16302E-05
336.09,7.24753E-05
336.1,1.52478E-05
336.11,1.90115E-05
336.12,9.12938E-05
336.13,6.83256E-05
336.14,1.10016E-05
336.15,2.89515E-05
336.16,6.09912E-05
336.17,6.26318E-05
336.18,4.69015E-05
336.19,4.36203E-05
336.2,4.31378E-05
336.21,3.783E-05
336.22,4.00496E-05
336.23,5.95436E-05
336.24,6.35003E-05
336.25,4.17867E-05
336.26,4.03391E-05
336.27,3.8795E-05
336.28,3.58034E-05
336.29,6.21493E-05
336.3,4.97001E-05
336.31,2.71179E-05
336.32,5.79995E-05
336.33,6.51409E-05
336.34,3.32942E-05
336.35,4.06286E-05
336.36,5.21127E-05
336.37,4.46818E-05
336.38,4.86386E-05
336.39,4.24622E-05
336.4,4.15937E-05
336.41,5.56834E-05
336.42,5.19197E-05
336.43,4.39098E-05
336.44,4.25587E-05
336.45,4.92176E-05
336.46,5.85786E-05
336.47,4.15937E-05
336.48,2.61529E-05
336.49,4.8156E-05
336.5,6.84221E-05
336.51,5.23057E-05
336.52,3.86985E-05
336.53,5.56834E-05
336.54,3.61894E-05
336.55,2.48983E-05
336.56,5.57799E-05
336.57,6.08947E-05
336.58,5.97366E-05
336.59,5.38498E-05
336.6,3.56104E-05
336.61,3.10746E-05
336.62,3.31012E-05
336.63,6.35968E-05
336.64,7.01592E-05
336.65,3.53209E-05
336.66,3.99531E-05
336.67,4.93141E-05
336.68,3.37768E-05
336.69,4.6998E-05
336.7,6.79396E-05
336.71,4.97001E-05
336.72,2.34507E-05
336.73,4.89281E-05
336.74,7.5467E-05
336.75,5.00861E-05
336.76,2.53808E-05
336.77,3.68649E-05
336.78,4.95071E-05
336.79,4.39098E-05
336.8,5.23057E-05
336.81,6.7264E-05
336.82,4.90246E-05
336.83,3.65754E-05
336.84,3.65754E-05
336.85,3.7251E-05
336.86,5.23057E-05
336.87,6.48514E-05
336.88,4.8156E-05
336.89,3.18467E-05
336.9,5.31743E-05
336.91,5.62625E-05
336.92,3.37768E-05
336.93,3.58034E-05
336.94,0.000057324
336.95,6.32108E-05
336.96,3.88915E-05
336.97,3.61894E-05
336.98,6.00261E-05
336.99,5.34638E-05
337,3.07851E-05
337.01,3.49348E-05
337.02,5.27883E-05
337.03,6.44654E-05
337.04,6.13772E-05
337.05,2.54773E-05
337.06,2.43193E-05
337.07,5.93506E-05
337.08,5.85786E-05
337.09,5.12442E-05
337.1,4.70945E-05
337.11,3.58999E-05
337.12,4.15937E-05
337.13,4.80595E-05
337.14,5.31743E-05
337.15,5.42358E-05
337.16,4.87351E-05
337.17,3.783E-05
337.18,3.34873E-05
337.19,4.91211E-05
337.2,5.72275E-05
337.21,4.20762E-05
337.22,5.15337E-05
337.23,6.36933E-05
337.24,3.95671E-05
337.25,2.71179E-05
337.26,4.92176E-05
337.27,4.88316E-05
337.28,3.95671E-05
337.29,5.36568E-05
337.3,5.08582E-05
337.31,4.93141E-05
337.32,5.24023E-05
337.33,3.55139E-05
337.34,3.61894E-05
337.35,4.59364E-05
337.36,5.26918E-05
337.37,6.65885E-05
337.38,5.12442E-05
337.39,3.14607E-05
337.4,3.31977E-05
337.41,3.69614E-05
337.42,5.89646E-05
337.43,7.28613E-05
337.44,4.36203E-05
337.45,2.87585E-05
337.46,4.42958E-05
337.47,3.88915E-05
337.48,4.43923E-05
337.49,6.27283E-05
337.5,5.7131E-05
337.51,4.17867E-05
337.52,3.8023E-05
337.53,3.59964E-05
337.54,4.8156E-05
337.55,6.13772E-05
337.56,4.74805E-05
337.57,4.30413E-05
337.58,5.61659E-05
337.59,4.14972E-05
337.6,2.44158E-05
337.61,5.36568E-05
337.62,6.97732E-05
337.63,4.55504E-05
337.64,3.93741E-05
337.65,3.37768E-05
337.66,3.8795E-05
337.67,6.33073E-05
337.68,6.05087E-05
337.69,3.783E-05
337.7,3.69614E-05
337.71,4.19797E-05
337.72,4.64189E-05
337.73,4.93141E-05
337.74,5.18232E-05
337.75,4.84455E-05
337.76,5.34638E-05
337.77,4.87351E-05
337.78,2.16171E-05
337.79,4.16902E-05
337.8,0.000076432
337.81,4.63224E-05
337.82,2.9241E-05
337.83,5.41393E-05
337.84,5.39463E-05
337.85,3.7251E-05
337.86,3.63824E-05
337.87,4.64189E-05
337.88,6.51409E-05
337.89,5.46219E-05
337.9,2.8276E-05
337.91,4.17867E-05
337.92,6.35003E-05
337.93,4.8349E-05
337.94,1.92045E-05
337.95,3.67684E-05
337.96,6.90011E-05
337.97,7.32473E-05
337.98,4.40063E-05
337.99,8.87847E-06
338,3.50313E-05
338.01,8.5793E-05
338.02,7.09312E-05
338.03,1.90115E-05
338.04,2.64424E-05
